ACK_Event,Time_s,Tahoe_Throughput_kbps,Reno_Throughput_kbps
3839,33.990527,1244.0941,1361.2353
3840,33.998527,1244.0118,1361.2709
3841,34.006527,1244.0712,1361.1513
3842,34.014527,1244.1305,1361.1866
3843,34.022527,1244.0493,1361.1446
3844,34.030527,1244.1084,1361.1797
3845,34.038527,1244.0967,1361.1373
3846,34.046527,1244.1559,1361.1725
3847,34.054527,1244.1443,1361.2077
3848,34.062527,1244.2036,1361.1657
3849,34.070527,1244.1922,1361.2008
3850,34.078527,1244.2512,1361.2359
3851,34.086527,1244.3102,1361.1938
3852,34.094527,1244.3691,1361.2288
3853,34.102527,1244.4281,1361.2636
3854,34.110527,1244.4871,1361.2984
3855,34.118527,1244.5459,1361.2563
3856,34.126527,1244.6045,1361.2911
3857,34.134532,1244.4527,1361.326
3858,34.142557,1244.5116,1361.2836
3859,34.150573,1244.5704,1361.3181
3860,34.158587,1244.6294,1361.3528
3861,34.166606,1244.6883,1361.2337
3862,34.17462,1244.7472,1361.2688
3863,34.182633,1244.8061,1361.2272
3864,34.190646,1244.8646,1361.1851
3865,34.198646,1244.8528,1361.1429
3866,34.206646,1244.9113,1361.1776
3867,34.214646,1244.9698,1361.2123
3868,34.222646,1245.0284,1361.2474
3869,34.230652,1245.087,1361.2828
3870,34.238662,1245.0766,1361.318
3871,34.246683,1245.1354,1361.3534
3872,34.254683,1245.124,1361.3886
3873,34.26269,1245.1126,1361.4238
3874,34.27069,1245.1012,1361.3054
3875,34.278712,1245.16,1361.2634
3876,34.286731,1245.2188,1361.298
3877,34.294741,1245.2776,1361.1793
3878,34.302756,1245.3364,1361.2135
3879,34.310781,1245.395,1361.2481
3880,34.318803,1245.4537,1361.283
3881,34.326826,1245.5124,1361.1647
3882,34.334874,1245.4317,1361.1995
3883,34.34292,1245.42,1361.2342
3884,34.350967,1245.478,1361.1925
3885,34.359,1245.536,1361.227
3886,34.367044,1245.594,1361.2617
3887,34.375051,1245.6521,1361.296
3888,34.383051,1245.6412,1361.3302
3889,34.391051,1245.5602,1361.364
3890,34.399051,1242.863,1361.3979
3891,34.407051,1241.7736,1361.432
3892,34.415051,1241.1765,1361.4664
3893,34.423051,1240.8153,1361.5006
3894,34.431051,1240.5891,1361.5346
3895,34.439051,1240.4477,1361.5687
3896,34.447051,1240.3627,1361.6029
3897,34.455051,1240.3175,1361.637
3898,34.463051,1240.1614,1361.6713
3899,34.471051,1240.0962,1361.7056
3900,34.479051,1240.0465,1361.5873
3901,34.487051,1240.0096,1361.6216
3902,34.495051,1240.0501,1361.6559
3903,34.503051,1240.0975,1361.6903
3904,34.511051,1240.0106,1361.5725
3905,34.519051,1240.067,1361.6068
3906,34.527051,1240.1262,1361.6412
3907,34.535051,1240.1169,1361.6757
3908,34.543051,1240.1065,1361.634
3909,34.551051,1240.0971,1361.6685
3910,34.559051,1240.1563,1361.703
3911,34.567051,1240.2156,1361.7374
3912,34.575051,1240.1366,1361.7718
3913,34.583052,1240.1958,1361.7304
3914,34.591057,1240.2549,1361.7648
3915,34.599062,1240.314,1361.7992
3916,34.607071,1240.3732,1361.7574
3917,34.615099,1240.4321,1361.7916
3918,34.623117,1240.491,1361.826
3919,34.631118,1240.5502,1361.8605
3920,34.639118,1240.5409,1361.895
3921,34.647118,1240.5997,1361.9295
3922,34.655118,1240.521,1361.888
3923,34.663118,1240.5105,1361.9224
3924,34.671118,1240.5693,1361.9568
3925,34.679118,1240.6282,1361.9911
3926,34.687118,1240.6872,1362.0249
3927,34.695118,1240.7464,1362.0589
3928,34.703118,1240.8056,1362.0928
3929,34.711118,1240.8648,1362.0512
3930,34.719119,1240.9239,1362.0096
3931,34.727119,1240.9829,1361.9684
3932,34.735119,1241.0419,1362.0028
3933,34.743119,1241.1007,1361.9617
3934,34.751119,1241.0926,1361.9961
3935,34.759119,1241.1516,1362.0303
3936,34.767119,1241.2106,1362.0647
3937,34.775119,1241.2696,1362.0238
3938,34.783127,1241.3285,1361.9826
3939,34.791127,1241.2525,1361.9412
3940,34.799127,1241.3114,1361.8999
3941,34.807155,1241.37,1361.8117
3942,34.815196,1241.4282,1361.7925
3943,34.823219,1241.4865,1361.7801
3944,34.831244,1241.5448,1361.7735
3945,34.839276,1241.5339,1361.7722
3946,34.847292,1241.5233,1361.7755
3947,34.85532,1241.5813,1361.7827
3948,34.863328,1241.6396,1361.7934
3949,34.871346,1241.6978,1361.8068
3950,34.87938,1241.7557,1361.8231
3951,34.887398,1241.8139,1361.8417
3952,34.895418,1241.8031,1361.8622
3953,34.903445,1241.8611,1361.8848
3954,34.91148,1241.8502,1361.8335
3955,34.919526,1241.9082,1361.8588
3956,34.927567,1241.9662,1361.8851
3957,34.935631,1242.0241,1361.8366
3958,34.943674,1242.0822,1361.8641
3959,34.951694,1242.0716,1361.7425
3960,34.959713,1242.1298,1361.7713
3961,34.967757,1242.1879,1361.801
3962,34.975804,1242.1771,1361.8308
3963,34.983849,1242.235,1361.8612
3964,34.991903,1242.2239,1361.8922
3965,34.999947,1242.2149,1361.923
3966,35.007972,1242.2726,1361.9539
3967,35.015988,1242.2638,1361.9852
3968,35.023988,1242.3215,1362.0169
3969,35.031988,1242.3792,1362.0488
3970,35.039991,1242.4367,1362.0811
3971,35.047991,1242.4943,1362.1135
3972,35.055991,1242.4842,1361.9966
3973,35.063991,1242.5416,1362.0293
3974,35.071991,1242.5991,1361.9128
3975,35.079992,1242.5881,1361.9462
3976,35.087994,1242.5772,1361.9048
3977,35.095994,1242.566,1361.9382
3978,35.103994,1242.6236,1361.9715
3979,35.111994,1242.6126,1361.9301
3980,35.119994,1242.6698,1361.9636
3981,35.127994,1242.727,1361.997
3982,35.135994,1242.7842,1361.9557
3983,35.143994,1242.7742,1361.9888
3984,35.151994,1242.8316,1362.0223
3985,35.159994,1242.8888,1362.056
3986,35.167994,1242.9457,1362.0897
3987,35.175994,1243.0026,1362.1234
3988,35.183994,1242.9921,1362.1572
3989,35.191994,1243.0488,1362.1906
3990,35.199994,1243.1055,1362.2237
3991,35.207994,1243.162,1362.1824
3992,35.215994,1243.1503,1362.2157
3993,35.223994,1243.2068,1362.2488
3994,35.231994,1243.1963,1362.2819
3995,35.239994,1243.1847,1362.315
3996,35.247994,1243.2417,1362.348
3997,35.255994,1243.2987,1362.3809
3998,35.263994,1243.3559,1362.3395
3999,35.272,1243.345,1362.2983
4000,35.280008,1243.3341,1362.2572
4001,35.288026,1243.3915,1362.2903
4002,35.296035,1243.4489,1362.1753
4003,35.304049,1243.4381,1362.0602
4004,35.312057,1243.4954,1362.0937
4005,35.320063,1243.5528,1362.1274
4006,35.32808,1243.6102,1362.1609
4007,35.336093,1243.6674,1362.1944
4008,35.3441,1243.7247,1362.1539
4009,35.352123,1243.7819,1362.1872
4010,35.360145,1243.8391,1362.2206
4011,35.368163,1243.8962,1362.254
4012,35.37618,1243.885,1362.2135
4013,35.384198,1243.9418,1362.2466
4014,35.392198,1243.9987,1362.2798
4015,35.400198,1243.9876,1362.2393
4016,35.408198,1244.0446,1362.1987
4017,35.416201,1243.9688,1362.1581
4018,35.424201,1244.0255,1362.1915
4019,35.432201,1244.0822,1362.1511
4020,35.440201,1244.1389,1362.1847
4021,35.448201,1244.1956,1362.0705
4022,35.456201,1244.1845,1361.956
4023,35.464203,1244.2413,1361.8414
4024,35.472218,1244.298,1361.8006
4025,35.480225,1244.2869,1361.7599
4026,35.488225,1244.3436,1361.7928
4027,35.496225,1244.4003,1361.8257
4028,35.504225,1244.4569,1361.7848
4029,35.512233,1244.4455,1361.8178
4030,35.520239,1244.5019,1361.851
4031,35.528249,1244.4908,1361.8104
4032,35.536262,1244.5471,1361.8435
4033,35.544262,1244.6037,1361.8765
4034,35.552266,1244.6602,1361.7624
4035,35.560281,1244.7166,1361.7954
4036,35.568301,1244.773,1361.7549
4037,35.576343,1244.8293,1361.7882
4038,35.584378,1244.8855,1361.7478
4039,35.592408,1244.9418,1361.781
4040,35.600443,1244.9981,1361.8142
4041,35.608454,1244.987,1361.7741
4042,35.616454,1245.0435,1361.8075
4043,35.624459,1245.0998,1361.8408
4044,35.632459,1245.0232,1361.7272
4045,35.640461,1245.012,1361.6871
4046,35.648461,1245.0682,1361.7204
4047,35.656461,1245.1246,1361.7536
4048,35.664461,1245.1133,1361.6401
4049,35.672461,1245.1694,1361.6734
4050,35.680461,1245.2257,1361.7069
4051,35.688465,1245.2821,1361.6671
4052,35.696492,1245.3384,1361.7008
4053,35.704519,1245.3271,1361.7342
4054,35.712552,1245.3832,1361.7674
4055,35.720586,1245.4393,1361.8008
4056,35.728621,1245.4953,1361.7607
4057,35.736668,1245.3501,1361.794
4058,35.744719,1245.4056,1361.8274
4059,35.752767,1245.4611,1361.8609
4060,35.760794,1245.3844,1361.8209
4061,35.768816,1245.373,1361.8539
4062,35.776818,1245.3628,1361.8869
4063,35.784818,1245.4188,1361.8465
4064,35.792818,1245.4748,1361.8792
4065,35.800818,1245.4634,1361.912
4066,35.808818,1245.5193,1361.872
4067,35.816828,1245.5751,1361.9054
4068,35.824832,1245.5648,1361.8655
4069,35.832853,1245.6204,1361.8987
4070,35.840853,1245.6761,1361.932
4071,35.848871,1245.5978,1361.9653
4072,35.856893,1245.6533,1361.9984
4073,35.864909,1245.7088,1361.9586
4074,35.872934,1245.7643,1361.9187
4075,35.880942,1245.8198,1361.8786
4076,35.888948,1245.8753,1361.9116
4077,35.896948,1245.9308,1361.9446
4078,35.904948,1245.9194,1361.9778
4079,35.912951,1245.975,1362.0109
4080,35.920951,1245.9635,1362.0438
4081,35.928956,1246.0186,1362.004
4082,35.936974,1246.0735,1361.9641
4083,35.944983,1246.1282,1361.9973
4084,35.952987,1246.183,1361.8847
4085,35.961009,1246.1707,1361.9175
4086,35.96903,1246.2255,1361.8777
4087,35.977031,1246.2135,1361.9107
4088,35.985035,1246.2015,1361.9438
4089,35.993035,1246.2568,1361.9767
4090,36.001048,1246.3119,1362.0094
4091,36.009068,1246.3669,1361.9697
4092,36.017077,1246.3553,1361.9301
4093,36.025091,1246.4103,1361.9628
4094,36.033117,1246.4652,1361.9958
4095,36.041129,1246.5202,1362.0287
4096,36.049129,1246.5753,1361.9892
4097,36.057129,1246.6305,1361.9496
4098,36.065133,1246.6857,1361.9099
4099,36.073133,1246.6741,1361.9428
4100,36.081138,1246.6646,1361.9757
4101,36.089151,1246.7197,1362.0084
4102,36.097184,1246.7747,1361.9683
4103,36.105215,1246.7629,1361.8557
4104,36.113228,1246.7512,1361.8156
4105,36.121238,1246.8061,1361.8478
4106,36.129238,1246.861,1361.7354
4107,36.137238,1246.916,1361.6955
4108,36.145238,1246.9066,1361.6557
4109,36.153238,1246.8951,1361.6879
4110,36.161238,1246.8182,1361.7203
4111,36.169238,1246.8732,1361.6806
4112,36.177238,1246.9282,1361.713
4113,36.185238,1246.983,1361.6731
4114,36.193238,1246.9733,1361.7056
4115,36.201251,1246.9614,1361.6656
4116,36.20928,1246.9495,1361.6978
4117,36.217328,1246.9376,1361.73
4118,36.22537,1246.9255,1361.7624
4119,36.2334,1246.9801,1361.7229
4120,36.241425,1246.9684,1361.7553
4121,36.249433,1246.9566,1361.7877
4122,36.257442,1246.8794,1361.8201
4123,36.265442,1244.1931,1361.8524
4124,36.273453,1243.1335,1361.8844
4125,36.281467,1242.4846,1361.9163
4126,36.289467,1242.1303,1361.9484
4127,36.297467,1241.9075,1361.9807
4128,36.305467,1241.768,1361.9411
4129,36.313467,1241.6837,1361.9732
4130,36.321467,1241.6387,1362.0055
4131,36.329467,1241.4888,1362.0378
4132,36.337467,1241.4911,1361.9984
4133,36.345467,1241.4424,1362.0309
4134,36.353467,1241.4709,1361.9914
4135,36.361467,1241.5083,1362.0237
4136,36.369467,1241.5522,1362.0558
4137,36.377473,1241.5353,1362.088
4138,36.385473,1241.5881,1362.0485
4139,36.393484,1241.6437,1362.0091
4140,36.401497,1241.6992,1361.9697
4141,36.409497,1241.6898,1361.9305
4142,36.4175,1241.7456,1361.9629
4143,36.425505,1241.8013,1361.9953
4144,36.433505,1241.7921,1362.0278
4145,36.441513,1241.7827,1361.9886
4146,36.449517,1241.8383,1361.9493
4147,36.457517,1241.894,1361.9098
4148,36.465517,1241.9498,1361.942
4149,36.473517,1242.0056,1361.9025
4150,36.481517,1241.9955,1361.863
4151,36.489545,1242.051,1361.8951
4152,36.497578,1242.1065,1361.8552
4153,36.505597,1242.162,1361.8151
4154,36.513613,1242.2175,1361.7037
4155,36.521625,1242.2073,1361.7355
4156,36.529662,1242.2625,1361.6956
4157,36.537689,1242.3178,1361.6559
4158,36.545705,1242.3073,1361.688
4159,36.553705,1242.3628,1361.7202
4160,36.561705,1242.4183,1361.6808
4161,36.569705,1242.408,1361.7132
4162,36.577705,1242.3977,1361.7458
4163,36.585707,1242.3889,1361.7784
4164,36.593718,1242.4444,1361.7398
4165,36.601723,1242.4998,1361.701
4166,36.609725,1242.4895,1361.7334
4167,36.617726,1242.545,1361.7657
4168,36.625726,1242.6005,1361.7982
4169,36.633735,1242.6558,1361.7592
4170,36.641739,1242.7111,1361.649
4171,36.649739,1242.7665,1361.6811
4172,36.657739,1242.822,1361.6418
4173,36.665743,1242.8119,1361.6738
4174,36.673743,1242.8673,1361.5636
4175,36.681743,1242.9227,1361.5956
4176,36.689743,1242.9781,1361.4854
4177,36.697743,1243.0333,1361.5176
4178,36.705743,1243.023,1361.4788
4179,36.713747,1243.0783,1361.511
4180,36.721755,1243.0688,1361.4721
4181,36.729774,1243.0593,1361.5043
4182,36.737806,1243.0486,1361.5365
4183,36.745829,1243.0388,1361.5688
4184,36.753857,1243.028,1361.6011
4185,36.761884,1243.0184,1361.6334
4186,36.769911,1240.9073,1361.6653
4187,36.777932,1239.9982,1361.6972
4188,36.785956,1239.4755,1361.7292
4189,36.793977,1239.2025,1361.6902
4190,36.801988,1239.0362,1361.7223
4191,36.809988,1238.9377,1361.7543
4192,36.817988,1238.8187,1361.7862
4193,36.825988,1238.7328,1361.8183
4194,36.833988,1238.7327,1361.7798
4195,36.841988,1238.7489,1361.8121
4196,36.849988,1238.7777,1361.8445
4197,36.857988,1238.8159,1361.8767
4198,36.865988,1238.8608,1361.909
4199,36.873988,1238.9107,1361.8705
4200,36.881988,1238.9643,1361.9029
4201,36.889988,1239.0201,1361.8644
4202,36.897993,1239.0757,1361.8966
4203,36.905999,1239.0662,1361.9288
4204,36.913999,1239.1219,1361.9612
4205,36.921999,1239.1775,1361.9936
4206,36.929999,1239.2331,1362.0257
4207,36.937999,1239.2887,1362.058
4208,36.945999,1239.216,1362.0194
4209,36.953999,1239.2715,1362.0513
4210,36.961999,1239.327,1362.0833
4211,36.970007,1239.3824,1362.1151
4212,36.978007,1239.3728,1362.0765
4213,36.986007,1239.4282,1362.1081
4214,36.994007,1239.4835,1362.1398
4215,37.002011,1239.5387,1362.1713
4216,37.010018,1239.531,1362.2031
4217,37.018018,1239.5864,1362.2351
4218,37.026018,1239.6417,1362.1964
4219,37.034018,1239.569,1362.0874
4220,37.042018,1239.5594,1362.0486
4221,37.050025,1236.8961,1361.9396
4222,37.058033,1235.8176,1361.9712
4223,37.066033,1235.225,1362.0031
4224,37.074033,1234.8652,1362.0347
4225,37.082033,1234.6385,1362.0664
4226,37.090033,1234.4962,1362.098
4227,37.098033,1234.4098,1362.1297
4228,37.106033,1234.3624,1362.1614
4229,37.114033,1234.3435,1362.1931
4230,37.122033,1234.3451,1362.1544
4231,37.130033,1234.3619,1362.1154
4232,37.138033,1234.3897,1362.0762
4233,37.146033,1234.3616,1362.1075
4234,37.154033,1234.4051,1362.0684
4235,37.162033,1234.4538,1362.0993
4236,37.170033,1234.5067,1362.1302
4237,37.178033,1234.4999,1362.1613
4238,37.186046,1234.5558,1362.1925
4239,37.194057,1234.549,1362.1536
4240,37.202076,1234.6047,1362.1852
4241,37.210088,1234.6604,1362.0766
4242,37.218097,1234.7161,1362.1083
4243,37.226097,1234.7717,1362.1399
4244,37.234097,1234.7629,1362.1715
4245,37.242097,1234.8183,1362.2029
4246,37.250097,1234.874,1362.164
4247,37.258097,1234.9296,1362.0552
4248,37.266097,1234.9207,1362.0867
4249,37.274101,1234.9761,1362.0483
4250,37.282114,1235.0314,1362.0797
4251,37.290138,1235.0867,1362.0412
4252,37.298166,1235.0787,1362.0025
4253,37.306187,1235.134,1361.9641
4254,37.314207,1235.1892,1361.9954
4255,37.32222,1235.2446,1361.9569
4256,37.330238,1235.2998,1361.9881
4257,37.338258,1235.3552,1362.0193
4258,37.346272,1235.4106,1361.9807
4259,37.354291,1235.466,1361.9421
4260,37.362317,1235.5213,1361.8336
4261,37.370347,1235.5766,1361.7948
4262,37.378369,1235.632,1361.8258
4263,37.386383,1235.6231,1361.7871
4264,37.394406,1235.6784,1361.6787
4265,37.402432,1235.6708,1361.71
4266,37.410467,1235.6631,1361.7413
4267,37.418488,1235.7184,1361.7727
4268,37.426515,1235.7736,1361.8039
4269,37.434532,1235.7665,1361.7657
4270,37.442564,1235.7592,1361.7973
4271,37.45061,1235.8141,1361.8285
4272,37.458643,1235.8691,1361.7903
4273,37.466676,1235.9242,1361.8216
4274,37.474707,1235.9168,1361.853
4275,37.482738,1235.9716,1361.8844
4276,37.490759,1236.0265,1361.8466
4277,37.498794,1236.0813,1361.878
4278,37.506825,1236.136,1361.8398
4279,37.514838,1236.1907,1361.8018
4280,37.522852,1236.2454,1361.8331
4281,37.530859,1236.3,1361.8644
4282,37.538866,1236.2924,1361.8959
4283,37.546881,1236.347,1361.858
4284,37.554896,1236.4017,1361.8895
4285,37.562906,1236.4565,1361.8517
4286,37.570906,1236.4487,1361.8138
4287,37.578915,1236.4412,1361.8451
4288,37.586952,1236.4329,1361.8767
4289,37.594987,1236.4872,1361.9082
4290,37.603029,1236.415,1361.9396
4291,37.611077,1236.3446,1361.9017
4292,37.619116,1236.2735,1361.9329
4293,37.627161,1234.9126,1361.9642
4294,37.635206,1234.3887,1361.9955
4295,37.643247,1234.1152,1361.8885
4296,37.651294,1233.962,1361.9199
4297,37.659332,1233.8788,1361.9513
4298,37.667361,1233.8401,1361.9826
4299,37.675382,1233.8314,1361.9448
4300,37.68341,1233.781,1361.9761
4301,37.691444,1233.7429,1361.9383
4302,37.699476,1233.7167,1361.9006
4303,37.707485,1233.7603,1361.932
4304,37.715499,1233.8094,1361.9632
4305,37.723522,1233.8627,1361.9943
4306,37.73154,1233.9177,1362.0255
4307,37.73957,1233.8489,1362.0566
4308,37.7476,1233.9037,1362.0875
4309,37.755627,1233.9585,1362.1185
4310,37.763643,1234.0133,1362.0114
4311,37.77165,1234.0681,1361.8359
4312,37.779667,1234.1226,1361.8669
4313,37.787688,1234.1769,1361.8979
4314,37.795705,1234.2313,1361.8602
4315,37.803705,1234.2857,1361.8913
4316,37.811705,1234.3401,1361.9223
4317,37.819705,1234.3943,1361.884
4318,37.827705,1234.3853,1361.8456
4319,37.835705,1234.4398,1361.7385
4320,37.843705,1234.4943,1361.7002
4321,37.851705,1234.4871,1361.7307
4322,37.859705,1234.5417,1361.7611
4323,37.867705,1234.5961,1361.7915
4324,37.875721,1234.6503,1361.8222
4325,37.883757,1234.7045,1361.8527
4326,37.891788,1234.7586,1361.7457
4327,37.899819,1234.8127,1361.7764
4328,37.907846,1234.8049,1361.8071
4329,37.91587,1234.8587,1361.7003
4330,37.923892,1234.9123,1361.5937
4331,37.931916,1234.9037,1361.5558
4332,37.939941,1234.9572,1361.4766
4333,37.947959,1235.0109,1361.4586
4334,37.955962,1235.0032,1361.3783
4335,37.963984,1235.0567,1361.3718
4336,37.971987,1235.1105,1361.3015
4337,37.979987,1235.1645,1361.3039
4338,37.987993,1235.157,1361.31
4339,37.996002,1235.2111,1361.3191
4340,38.004017,1235.2652,1361.2624
4341,38.012044,1235.3191,1361.1398
4342,38.020058,1235.3731,1361.1567
4343,38.028064,1235.365,1361.1753
4344,38.036071,1235.4188,1361.1958
4345,38.044073,1235.4105,1361.2173
4346,38.052079,1235.4011,1361.2403
4347,38.060091,1235.4547,1361.2643
4348,38.068105,1235.5082,1361.221
4349,38.076117,1235.5004,1361.2468
4350,38.084146,1235.5538,1361.2733
4351,38.092178,1235.6073,1361.3002
4352,38.100202,1235.5364,1361.3274
4353,38.108218,1235.529,1361.2871
4354,38.116232,1235.5198,1361.247
4355,38.124233,1235.5736,1361.2756
4356,38.132233,1235.6275,1361.3045
4357,38.140233,1235.6813,1361.2655
4358,38.148236,1235.7352,1361.1584
4359,38.156246,1235.789,1361.1197
4360,38.16428,1235.7199,1361.1493
4361,38.172286,1235.7738,1361.1107
4362,38.180288,1235.7661,1361.1406
4363,38.188303,1235.8198,1361.1707
4364,38.196328,1235.8733,1361.1329
4365,38.204361,1235.9268,1361.1634
4366,38.212381,1235.9804,1361.1259
4367,38.220403,1236.0341,1361.1566
4368,38.228431,1236.0875,1361.1195
4369,38.236457,1236.1412,1361.1502
4370,38.244477,1236.1947,1361.1808
4371,38.252483,1236.1874,1361.2117
4372,38.260504,1236.2412,1361.1746
4373,38.268532,1236.2338,1361.2057
4374,38.276575,1236.2872,1361.2365
4375,38.284613,1236.3407,1361.2673
4376,38.292639,1236.2706,1361.2981
4377,38.300668,1236.3241,1361.3289
4378,38.308703,1236.3775,1361.3597
4379,38.316746,1236.3682,1361.3904
4380,38.324789,1236.4215,1361.4212
4381,38.332837,1236.4745,1361.452
4382,38.340888,1236.5276,1361.4151
4383,38.348927,1236.5809,1361.4459
4384,38.356962,1236.5715,1361.4768
4385,38.364996,1236.6247,1361.5077
4386,38.373019,1236.6153,1361.5386
4387,38.381045,1236.6685,1361.5695
4388,38.389072,1236.7219,1361.6001
4389,38.397124,1236.7125,1361.6308
4390,38.405167,1236.7659,1361.5936
4391,38.413199,1236.8192,1361.6239
4392,38.421241,1236.8722,1361.5866
4393,38.42927,1236.8037,1361.5492
4394,38.437294,1236.8567,1361.5795
4395,38.445319,1236.9099,1361.6098
4396,38.453345,1236.9632,1361.6402
4397,38.461382,1237.0163,1361.6708
4398,38.469428,1237.0693,1361.7013
4399,38.477453,1237.1224,1361.732
4400,38.485475,1237.1754,1361.7627
4401,38.493506,1237.2283,1361.7257
4402,38.501537,1237.2812,1361.7563
4403,38.509568,1237.3342,1361.7194
4404,38.517616,1237.3872,1361.7502
4405,38.525662,1237.44,1361.7135
4406,38.5337,1237.493,1361.7442
4407,38.541753,1237.5458,1361.7748
4408,38.549815,1237.5984,1361.805
4409,38.557886,1237.5293,1361.8349
4410,38.565964,1237.5817,1361.7975
4411,38.57403,1237.6341,1361.7603
4412,38.582086,1237.6864,1361.7903
4413,38.590135,1237.7389,1361.8205
4414,38.598174,1237.7916,1361.8507
4415,38.606215,1237.7837,1361.8135
4416,38.614245,1237.8363,1361.7761
4417,38.622262,1237.8889,1361.7384
4418,38.630262,1237.9417,1361.7681
4419,38.638263,1237.9337,1361.7977
4420,38.646267,1237.9866,1361.8275
4421,38.654268,1238.0395,1361.8574
4422,38.662268,1238.0923,1361.8873
4423,38.670269,1238.1452,1361.9175
4424,38.678269,1238.1361,1361.9477
4425,38.686275,1238.1889,1361.9777
4426,38.694281,1238.2417,1362.0077
4427,38.702292,1238.2944,1361.9704
4428,38.710311,1238.347,1361.7988
4429,38.718326,1238.3994,1361.7616
4430,38.726333,1238.4519,1361.7918
